review,label,score
"This is an awesome app and excellent platform to improve my language skill. The tutors are very friendly and this platform can manage my own study time, us really helpfull for me. I hope Cakap can be more than this because this app is amazing and I know that Cakap team would help solve problem and perfecting the app. Thanks",POSITIVE,0.9998360872268677
"this is the first time i took class at Cakap, Cakap English class specifically for Cepat Cakap Inggris Khusus Pelaku Pariwisata dan Jasa, Simple and easy to understand. The tutors are all friendly. It feels like hearing a friend teaching you, part one about video it's good enough for me, the presenter quite good with the english articulation and fluent enough, thanks cakap",POSITIVE,0.9997606873512268
"Cakap really helps me alot with alot of knowledge during the training and webinar. The videos give me more information and details in english and tourism. I really enjoy my course with cakap. During the webinar, there is also session for question and answer for the learner and teacher for communication and sharing. And there is also test to know our ability in foreign language after the training. The teacher was friendly. I would love to join again with cakap for next course. Thank u Cakap.",POSITIVE,0.9989722967147827
"This is a really great app to learn a language especially English as one of the language needed internationally. As a worker in a tourism field, having an ability to speak a foreign language is a must. This app provided me with the materials I needed to improve my language skills where I could access it everywhere and everytime I want. Thank you so much Cakap!",POSITIVE,0.9997727274894714
This is great application. I recomendation this app to everyone who need to learn and improve your english skills especially for basic english for job interview. The teacher was very clearly explain the material and mixing the language between indonesia and english to help the beginners. I was very helped by this application. So far this is the best paltform to study english. Thank you,POSITIVE,0.9996645450592041
"this is the first time i took class at Cakap, Cakap English class specifically for writing email. The video lessons are very complete but the learning duration is too long and up to 10 parts. but recommendations for beginners, its good.",POSITIVE,0.9605993628501892
This application is good for learning English with several proposes. But there were some technical problem when I used it. Hopefully Cakap team will fix it in the future so the customer will feel more comfortable in using it.,NEGATIVE,0.9883316159248352
"I've great experience learning with Cakap. For me, this is the best application to learn English. All the materials are excellent, easy to understand and useful. I took Cakap Prakerja Cepat Cakap Bahasa Inggris Job Interview and it's beyond my expectations because all the explanation and excersises are great. And for the webinar, it's such a fun and great webinar session 💖 I love the english practice and excersises! Thank you Cakap Team 😍",POSITIVE,0.9998118281364441
"This is the first time I have attended training via an app. Cakap is quite helpful, effective, and efficient. The teachers also look competent. One that I don't like, every login must always fill in the voucher code.",POSITIVE,0.999599039554596
Cakap is one of the great applications to learn English with different purposes. I am satisfied enough with the programs offered and also with the teacher who explains the English materials in a fun way and understandable. Thanks cakap! :),POSITIVE,0.9998518228530884
"OK, I'll get to the point. Cakap is good, fun, and the interaction between students and teachers is very fun and interactive. I definitely recommend studying at Cakap. And thank you for resolve the trouble in the live class, it's much more easier after the fixing by the Cakap team. Thank you.",POSITIVE,0.9998480081558228
"This app is very interesting and fun, it helps me to learn English and put it into a good use in daily conversation. Good job :) can't wait for more updates not only in English, but also in another languages. Learning languages mever been this easy and fun, thank you for helping me with my English, Cakap ❤",POSITIVE,0.9996902942657471
This application is very effective for beginners who want to learn english. Especially for them who want to improve their speaking ability. The tutors are nice and friendly. The class feels like in real situation without distance although we are connected through internet.,POSITIVE,0.9996892213821411
"It's an excellent app to learn foreign languages! Very convenient to use, I like the app design, very easy to navigate. There are many courses with flexible hours which can be chosen depending on my preferences. I recommend this app to learn foreign languages👍🏻",POSITIVE,0.9995166063308716
"It's a good course of learning speak English. I enjoyed this course very much, the teachers explain everything very clearly in English and Bahasa. But lil advice to this apps, suddenly logout when phone have rotate, video when played can't full screen, and UI phone not syncronized. Thankyou :)",POSITIVE,0.7943371534347534
"I heard this a was good but bruh it rlly didnt support a introverted student, it needs to be on face to face method which in some cases can be great, but if u can't be open(in a social way) it will be rendered useless. But ye this app is somehow useful even if ur an foreigners which interested in studying Indonesian language.",NEGATIVE,0.9927512407302856
"It is a good enough application. Nice presenter and presenting. I like the way of the teacher to deliver the lesson, the voice is clear and can be able to understand well. Just I suggest to Cakap for updating every information because I face some problem during finishing the training because miss information. Than u so much Cakap.",POSITIVE,0.9991562366485596
"This is the first time I took class at Cakap, Cakap English class specifically for Job interviews. The video lessons are very complete but the learning duration is too long and up to 7 parts. but recommendations for beginners, not bad, its good.",POSITIVE,0.962045431137085
"This app Verry useful for me, especially for my English skill. I can learn English in online classes that are available at an affordable cost and are guided by very friendly tutors so that when I study I feel comfortable. Besides that, there's many webinars to attend. in this application can also remind us if we have a class schedule or webinars, just very useful for me! Thank you Cakap💟✨🤩",POSITIVE,0.9971862435340881
Cakap is a great place to learn some foreign languages. It provides features which can help its students to learn the languages easily and fast. It also provides opportunities for its students to make new friends and expand their horizon. Cakap is truly the place to elevate people's lives.,POSITIVE,0.9998452663421631
"This app offers so many classes and easy to access. Its topical approach makes language more understandable to the students. I feel at ease because I can ask a teacher anytime. However there were unnecessary loading icon everytime I click on an icon, but it can cause from my connection. The app could add an option to rescedule a class in case there are force majeure happens that the student cannot attain the class.",POSITIVE,0.9697170257568359
"Cakap - Online Language Learning is great application to learn foreign languages. The UI is easy to understand, the teachers are very talkative, friendly, and knowledgeable. Overall it is very reccomended platform if you want to learn or enhance foreign languages.",POSITIVE,0.9957154393196106
It's a great app. It's really usefull for me. The teacher explain the materil well and really easy to understand. There are some exercises also to make us more understand the material.,POSITIVE,0.9994741082191467
"I think Cakap is one of the best online platform to improve your foreign language skills with much fun and flexibility. The app is easy to use...not to mention about the tutors, they're both friendly and professional. Highly recommended.",POSITIVE,0.9998193383216858
"a really cool application starting from its appearance, the teachers are also good and fun in explaining, so it is easy to understand what is being taught and of course it is not easy to get bored, good work ""CAKAP"" hopefully it will be more advanced and become the number one learning tool..🥰🥰💓💓💓💓",POSITIVE,0.9996870756149292
Your TOEFL test preparation has so many errors especially in listening. The voice taking too long and didn't match the question. There are also many answer that doesn't have a question. Lastly it didn't show you what are the wrong answers and what is the right answer. Please fix this. Thank you,NEGATIVE,0.9973211884498596
Thank you cakap this applications help me to learned about english presentation. Materials is good and the teachers too. Successful for cakap and thank you very much for all teacher. Teacher Ivy you're so good and interactive. Cakap is good application for beginners. So much fun studying English and user friendly application too. The examination materials is good too. Hopefully Cakap and materials and the teachers more successful 🤩🤩🤗 Thank you for teaching us and see u on next l,POSITIVE,0.9998350143432617
"Great application, really usefull and helpfull for me to upgrade and increase my english. The teacher also good and interactive with us. Sometime they use english sometimes indonesia to make us more clear about the lesson. Great job, keep up and love it",POSITIVE,0.9998101592063904
I enjoy learning foreign languages through this app. There are some programme available depends my preferences and flexible hours. I like the app design and easy to navigate. I recommend this app to learn foreign languages.,POSITIVE,0.9992043375968933
It's an excellent app. I love that in the beginning it asks about the reason why you want to learn certain language. It sets the purpose well. There are also notifications of the nearest schedule of each courses.,POSITIVE,0.9997749924659729
"With this app, learning is so much easier. The only problem was the live video quality (specially the sounds) is too low, and some of the speakers' pronounciation was not clear enough.",NEGATIVE,0.999228835105896
"Great application, really useful and helpfull for me to upgrade and increase my english. Give me a lot of informations. The teacher also profesional and interactive. I hope, I can join another class again. Great job !!!",POSITIVE,0.999617338180542
I'm very happy to have experience study in this application. The teacher is very helpful and really patient so the student can easily get the information. The application is easy to use when we're study. Thank you Cakap 👍👍,POSITIVE,0.999591052532196
"It's an amazing online English course! Very interactive and easy to understand. It has so many features like English club, live chat, etc. Recommended for anyone who wants to improve their English.",POSITIVE,0.9998201727867126
"It is the best application. Nice tutorial and instructor. I like the way instructors to deliver the lessons, the voice are clear and can be able to understand well. Thank you so much Cakap.",POSITIVE,0.9998675584793091
Very good and useful app! now u can learn english or even japanese in an easier way without having to take a courses in some institution and spend a lot of money on it. All you need is only a smartphone then download the app and happy learning :) What a great app!,POSITIVE,0.999574601650238
"This is a great online english course. Very interactive and easy to understand. In Cakap, we can learn another language too, such as japanesse, mandarin etc. Recommended for everyone who want to improve their language skill.",POSITIVE,0.9994920492172241
"This app it's quite good, I found a bunch of new vocabulary. The teachers are friendly,I wish I could have a chance to talk to teacher too. So that I can improve my speaking skill as well. Over all usefull.",POSITIVE,0.9995348453521729
Useful app and easy to use. Enjoy to learn languages in here. The user interface is friendly make it quite easy to navigate around. It suits my learning style and quite easy to understand. Keep up the good work!,POSITIVE,0.9998310804367065
"Excellent App to improve my english skill. The tutor teaches class with clear voice, visual also the material is on point. This App is really improved my english and really really help me to get to the better job. Thanks so much Cakap :)",POSITIVE,0.9996509552001953
"Very good application and helpful. But costumer care are very slow response, need to improve to help more people to get learn and they can get information immediately if they have a problem. Overall so good and helpful",POSITIVE,0.9993155002593994
"Good app for learning english.. Especially for beginner like me, we can choose what topic that we want to learn. Also, the tutor is very communicative with easily understanding video explanation.",POSITIVE,0.9995719790458679
"This application really helps me to add knowledge about speaking in English. not only that, cakap also made it easy for me to be able to study anytime and anywhere very efficiently. thank you cakap!",POSITIVE,0.9997722506523132
Great app for learning foreign language especially english! It's an easy to use app and the teacher is also fun and great at explanation. I took Cakap Prakerja for Job Interview and the material's really helpful and efficient to improve our english!,POSITIVE,0.9998518228530884
"Part one about video it's good enough for me, the presenter quite good with the english articulation and fluent enough in my opinion. Part two about webinar, it is good and fun too but some minor problem for me it's about the video not clarity enough for me but overall all it's decent",POSITIVE,0.9993946552276611
Really great app!! This app is very helpful for me to learning how to makes some presentation and makes me know how to do it correctly. Every lesson is very easy to understand. Its easy to understand the trainer saying. Hoperfully this app will be more advanced and more helpful for everyone who need learning english 😊,POSITIVE,0.9994472861289978
"I was scheduled to have trial Japanese class at 10 A.M, 7th April 2020. I was ready 30 min before, but student can enter the booked class only 3 min before it started. When I clicked ""enter class"" exactly 3 min before it started, suddenly I got a blank screen with ""unexpected technical errors"" notif. Tried to report it several times but somehow I can't submit my complaint at all. After tried for 10 min, I got another notification that the class is cancelled. I'm disappointed. Thank you.",NEGATIVE,0.998868465423584
"Flexible learning has always been an essential now, i think Cakap is quite special especially in their guarantee and the 4 different languages they offer. There is no better thing to learn than languages in this era, thanks!",POSITIVE,0.9993744492530823
"That was GREAT to have CAKAP as my learning apps. It's completely undertandable learning process, starting from the lecturer/teacher (they are great in delivering the materials) and also the materials presented (it's very clear). Thank you for the fun learning experience.👌👍",POSITIVE,0.9998044371604919
"It is a good enough application. Nice presenter and presenting. I like the way of the teacher to deliver the lesson, the voice is clear and can be able to understand well. Just I suggest to Cakap for updating every information because I face some problem during finishing the training because miss in",POSITIVE,0.9995474219322205
"Easy to navigate with various range of classes and courses. Good and interactive tutors, so easy to understand and so fun. I wanna try to learn other languages too when I have the time 😣",POSITIVE,0.9992321729660034
"Easy 5 stars caused this reason: 1. Absolutely good application, easy to learn everything even from basic/bottom level 2. Clean & clear explaination from all teachers. 3. If you do test/exam, its perfectly took from any explaination on video without miss. So satisfied, thank you Cakap and all teachers..🙏",POSITIVE,0.9995695948600769
This application makes me easier to learn what I need with a wide selection of classes. The presenter is good with nice presentation. Clearly voice and video . Good application!,POSITIVE,0.9998273849487305
"I give 5stars for Cakap because this application is very cool, easy to be used, the lessons don't make me dizzy, the teachers are friendly and have a good voice so we are excited to listen. The material is good and have pictures on it. The webinar is fun. This application really helps me to study english so I can use it for my job as online rider/driver. Would you like to add Korean language in the future please? Thank you very much for Teacher Ivy and Teacher Annisa, Cakap, and prakerja 🙂🙏",POSITIVE,0.9997058510780334
Privacy and data issue. Do not install this app. There's no button to delete your account. And even if u write to them requesting for account deletion. It takes many steps and there are documents to be signed and scanned back. Such a hassle just to delete an account. Probably to prevent people to delete their data so they can mine it. Please beware !! Jgn install apps ini. Gak ada tombol untuk hapus akun nantinya. Hrs tanda Tangan dokumen dan scan ke support utk hapus akun. Dipersulit !!,NEGATIVE,0.9991468191146851
"I did not get the chance to try the free trial class yet this application is beyond my expectation. It has smooth user interface and a very friendly user app. I hope there will be more languages for student to choose, and more teachers so there will be more schedules.",POSITIVE,0.9970585107803345
"I know this app from Prakerja, by the way Thank you very much for the teachers who have explained about speaking English for receptionist, to be honest I really enjoyed learning, so I really miss the school period !! anyway the application is really cool. Good job, Cakap!",POSITIVE,0.9990192651748657
"There was some unpleasant accident affecting my experience in using their services. However, their team was very responsive to my demands. They reached out to me, took their own initiative to investigate, got it fixed and provided the result that I demanded just in a very short time. Very efficient. Thank you for your service!",POSITIVE,0.9986521601676941
"a very extraordinary application for learning languages especially beginners like me, supported by videos that are easy to understand, and also webinar classes which are very good for interaction supported by a patient and professional teacher",POSITIVE,0.9996053576469421
"I'm not really sure because I met a teacher who still has intermediate English skills, she just reads the materials without having good explanation for it, she even doesn't have skills to teach, she doesn't know what she's doing. I feel really so bad for everyone who had joined her class. However it's not her fault, yet how this platform manages their tutors.",NEGATIVE,0.9994969367980957
"This app is very good. Easy to learn other language because there are video lessons, classes, and also exams. Learning from teachers is very easy to understand and not too fast. Very recommend!",POSITIVE,0.9998360872268677
"Simple, interactive, and challenging app for learning language! Minus one star because I personally don't like to get pop-up-on-screen notifications almost every day.",POSITIVE,0.6293076276779175
Cakap is very helpful in facilitating people to learn english faster with a very good teachers and staff who always ready to help. Cakap is the best choice to learn English. I am lucky to choose this program. Go on and shining CAKAP!!!👍👍👍,POSITIVE,0.9998080134391785
Very good app for learning foreign languages. The learning schedule is very flexible and the content of the material is very good. The teacher is very knowledgeable and friendly. And that makes me happy to learn English in this application.,POSITIVE,0.9998643398284912
This app is very excellent. It has great features and has been a very great help to improve my foreign language skill. I can choose what language to learn and what class to take.,POSITIVE,0.999852180480957
"I am having a wonderful time using this app. It is great for beginner and advance learners who want to improve their knowledge. The service is excellent, especially the online class tutors. Great app!",POSITIVE,0.9998569488525391
"This application very useful for anyone who wants to fluent in english. Not only to speak in english, but to write english correctly as examples for write subject email for job application and etc. Thanks Cakap.",POSITIVE,0.997668445110321
"I like this app bcs it really helps me to improve my soft skill. Not only that, I also really appreciate all the features because it makes it easier for me to learn and get information that I never looked for. In this application, I can also get free simulations and classes. So, that's why..",POSITIVE,0.999115526676178
"this application really helps me a lot with a lot of knowledge during the training n webinar. the videos give me more information n new knowledge. i really enjoy my course with Cakap. during the webinar, there's also session for questions n answer for the learner n teacher for discuss. n there also test to know our ability in foreign language after the training. the teacher was friendly. thank u Cakap",POSITIVE,0.9985619187355042
Cakap is a great app to learn some of the relevant and widely used foreign languages. With its intuitive and appealing UI i think it'll be a pleasant experience to learn and enhance my skills.,POSITIVE,0.999811589717865
"Great for beginners, friendly user interface. Recommended for learners wanted to improve both practic and theory. Comfortable to see the teacher explained it very calmy and entertaining. Well done💪💪✋✋",POSITIVE,0.9997454285621643
"I've great experience learning with Cakap. For me, this is the best application to learn Mandarin. All the materials usefull and excellent. I took Cepat Cakap Mandarin Khusus Job Interview. I highly recommend this application to everyone who need to learn and improve our Mandarin Skilla. Thank you Cakap！",POSITIVE,0.9997954964637756
good app to learn english. has a simple and cool interface. very professional tutor when teaching. hopefully this application adds a language that can be learned. thanks u,POSITIVE,0.999779999256134
"Cakap really great app!! 👍 Very helpful to learn how to select of the right words in presentation. Every trainer so humble, explain lesson professionally. Tank's Cakap 🌹... Hopefully it becomes an inspiring app in educating the nation's life especially in english.",POSITIVE,0.9995747208595276
"I'm excited! This application is very supportive in the pre-work program. With a lot of material and a presentation from the teachers that is very easy to understand, it certainly makes it easy for me to practice it in my daily life. thanks!",POSITIVE,0.9998465776443481
"this is my first online class .. the class was so fun with QnA, and the teacher very friendly. In thiss app I can learn and see the video with exercises anywhere in anysituation that I want ... love this app❤❤",POSITIVE,0.9989656209945679
"Good app but sometimes get trouble to play a video, I suggest make option to reduce quality video cause the video is always loading after a few second. And sometimes the app is become blank",NEGATIVE,0.9981246590614319
The app is good but it need improvement in the future such as when i already finish the webinar it took time to enter the final test. It cannot be enter immediately. Overall im quite satisfied with the knowledge given to us,POSITIVE,0.9904172420501709
"It was nice app to help someone to learn a languange via online. But sometimes got crash when we were try to watch the learning video. Overall, everything was good for this app.",POSITIVE,0.9983357787132263
"Good apps, but maybe next the app can improve something like we can mute other students's voice, so we can focus only to the teacher. Thank u. So far the app is good, really helpfull",POSITIVE,0.9994422793388367
"I do appologize give 3 star, its depend on my experiences when I took this class, Its not like my expect, I think I can get more good experience in english, I worked at FO dept, so its a really basic, And not really challenging, thanks",NEGATIVE,0.9955684542655945
Awesome learning course center. Tutor was very friendly and their learning subject was very good. Not a complicated step to join and tutor use daily (easy catching) words to teach. Thank you anyway and keep the good works Franky Sandry,POSITIVE,0.9998183846473694
It's an excellent app. I enjoy learning foreign languages through this app. The teacher is very knowledgeable and friendly. And that makes me happy to learn foreign languages especially japan.,POSITIVE,0.9998741149902344
"It's a useful apps to practice your English with helpful teachers & methods of learning. Well, i recommend to use this app in terms of upgrade your English to the next level. Thank you",POSITIVE,0.9984228610992432
"I really enjoy learning English with Cakap application. It helps me a lot to improve my skill in English and also as a public service officer. I get so many knowledge about how we talk with the customers, the way we handle complaint, how we write formal lettes/email, and many more. Thank you very much Cakap Team esp Teacher Evi & Annisa 🤗🙏",POSITIVE,0.9994534850120544
"Worst app with worst service ever. I installed 2 days ago bcs I'm curious about e-learning made by Indonesian. But then I feel not satisfied & decided to delete my account. In the FAQs they mentioned that all my data, info I inputted there will be used by 3rd party etc & I don't want that. I complained in their main website & asked them to delete my account. But instead I get my account deleted, they asked me to input personal info again on their website & just told me to logout. Ridiculous.",NEGATIVE,0.9995373487472534
Cakap provides very interesting learning with a flexible schedule and fun and exciting tutors. It helped me a lot in enriching my vocabulary and speaking English in my daily life. Thank you Cakap.,POSITIVE,0.9998831748962402
"Very useful, the instructor is very clear in presenting the material, the material is very familiar with the Job Interview, and very specific. Good luck with us.",POSITIVE,0.9998254179954529
This app is just way too awesome. I can't believe my english skills (both oral and written) are improved drastically in just a few weeks with some helps from this Cakap app. I can finally be confident to speak english with my colleagues.,POSITIVE,0.9949511289596558
Lotta Thanks for Cakap Team who have given English Training. The videos tutorial were really helpful and easy to understand. Really straight to main point but also comprehensive.,POSITIVE,0.9995036125183105
"I'm Roni Febriansyah, for completed Prakerja Skill. I really want to appreciate and thank you for being such a wonderful teacher, the way you were interacting with students, way of teaching, making learning so interesting and explaining everything was outstanding. I wanted to thank you for being such an amazing person",POSITIVE,0.999863862991333
A very good platform to learn english. I just come across this platform by chance and overall it's good. If you want to learn to talk try this app. A baby learns to talk first before writing. Give it a shot this app really boost your confidence.,POSITIVE,0.9998528957366943
"Nice app.. Easy to use.. Had a great experience while joining the class.. The teachers gave very good explanation and easy to understand.. Love to learn and find something new here.. Once again,, thank you for the experience..",POSITIVE,0.9998385906219482
"It's very helpful, cool, amazing, simple without having to go out somewhere, it can be anywhere and anytime, and most importantly it's free. Thank you for making this application !",POSITIVE,0.9998687505722046
Good experience for such a short time of study. Amazing teacher with great way of explaining. So easy to understand yet they make it fun and fancy. Good job Cakap and team!!,POSITIVE,0.9998210072517395
"Very good application, simple and easy to understand. The tutors very good skill to teach and very friendly. I highly recommend this application those who want improve their English",POSITIVE,0.9998592138290405
"Great application, so good for a beginner. i learned many new things through this application. The teachers are very helpful and explain all materials clearly. Keep up the good work guys!",POSITIVE,0.999804675579071
"This application really helps me to learn language. I can choose the language I want to learn. Besides that, there are several learning methods that could made me more focused on learning the language. I like this application because it's easy to use.",POSITIVE,0.9985185265541077
"The app is awesome, Tutors very friendly and energetic, so the delivery of material was very clear an easy to understand, so i can improve my english skill.. 🙏",POSITIVE,0.9995444416999817
Cakap provides you with a fun and interesting way to learn a new language. they provide live course with some interesting speakers! just a great app to learn with❤️❤️❤️,POSITIVE,0.9997840523719788
"The great thing about Cakap is that the lessons are NOT recordings. You can actually interact with the teachers, and that made a whole lot of difference.",POSITIVE,0.999509334564209
It's a great learning app. Easy to use. You can choose to study when it fits in your schedule. It realy help me to learn english. Would definitely recommend it. Keep the good work. Thank you!,POSITIVE,0.9998551607131958
Good app with excellent teacher who always taught me and correct me in the class. And honestly it very easy to use and flexible hours for study.,POSITIVE,0.9997541308403015
"Highly recommended! Cakap really helps me for learning mandarin, the teacher in the video explained it very clearly and made it easy for me to understand.",POSITIVE,0.9997268319129944
"Thank you for teaching me it's very nice app for learning and easy to access .. very recomended to all of you if you want to learn language there is so many choice such as english , mandarin , japanesse, etc.",POSITIVE,0.9998158812522888
"This is a fantastic app to learn, the teachers are professional but fun, the classes choice are much but simple, it is really worthy for every penny you spent here.",POSITIVE,0.9997585415840149
this app is very good. This helps me improve my foreign language skills. the presentation of the material is also interesting. the teacher explained in the simplest way possible. Thank you CAKAP.,POSITIVE,0.9998452663421631
very good app! it's easy-to-access service for users who want to learn foreign language with splendid learning experience! I'm going to reccommend all my friends,POSITIVE,0.9998469352722168
"Great language app, very easy and simple learning interactions. All lesson taught by the teacher is very easy to understand, will recommend to other.",POSITIVE,0.9996660947799683
"Online learning by cakap is best choice ever, the teacher are good, kindly, and not makes bored. Then with cakap club we can learn with new people from different cities. Thanks cakap!",POSITIVE,0.9997915625572205
I am very happy to follow the learning from the competent for prakerja program because the delivery of the material is very good so I don't feel bored. I also really appreciate teachers who are patient and firm during webinars. an unforgettable experience. thank you cakap,POSITIVE,0.9998582601547241
This is great application . I highly recommended this application to everyone who need to learn and improve our english skills . The instructor was very clearly explain the material . This is the best platform to study english .,POSITIVE,0.9998109936714172
